,index,st_id,sale_time,subject,money
556,6,14,2020-03-03 16:52:15,math,1.5
557,0,35,2020-03-03 17:08:55,math,0.5
558,0,35,2020-03-03 17:25:35,math,2.9
559,9,8,2020-03-03 17:42:15,math,0.5
560,1,15,2020-03-03 17:58:55,math,0.7
561,2,19,2020-03-03 18:15:35,biology,0.5
562,9,8,2020-03-03 18:32:15,math,0.5
563,6,14,2020-03-03 18:48:55,math,2.9
564,7,31,2020-03-03 19:05:35,math,0.7
565,3,39,2020-03-03 19:22:15,math,3.0
566,6,14,2020-03-03 19:38:55,math,0.7
567,5,30,2020-03-03 19:55:35,math,0.7
568,8,3,2020-03-03 20:12:15,math,0.5
569,3,39,2020-03-03 20:28:55,math,0.7
570,2,19,2020-03-03 20:45:35,math,3.0
571,0,35,2020-03-03 21:02:15,math,0.7
572,7,31,2020-03-03 21:18:55,math,0.7
573,9,8,2020-03-03 21:35:35,math,3.0
574,5,30,2020-03-03 21:52:15,math,3.0
575,2,19,2020-03-03 22:08:55,math,0.5
576,7,31,2020-03-03 22:25:35,math,1.5
577,7,31,2020-03-03 22:42:15,biology,2.9
578,6,14,2020-03-03 22:58:55,math,2.9
579,4,2,2020-03-03 23:15:35,math,2.9
580,8,3,2020-03-03 23:32:15,math,2.9
581,7,31,2020-03-03 23:48:55,math,1.5
582,1,15,2020-03-04 00:05:35,math,2.9
583,5,30,2020-03-04 00:22:15,math,0.7
584,6,14,2020-03-04 00:38:55,math,1.5
585,7,31,2020-03-04 00:55:35,math,1.5
586,9,8,2020-03-04 01:12:15,math,0.7
587,3,39,2020-03-04 01:28:55,math,0.5
588,3,39,2020-03-04 01:45:35,math,0.7
589,1,15,2020-03-04 02:02:15,math,2.9
590,1,15,2020-03-04 02:18:55,math,1.5
591,7,31,2020-03-04 02:35:35,math,0.7
592,5,30,2020-03-04 02:52:15,math,0.5
593,8,3,2020-03-04 03:08:55,math,3.0
594,9,8,2020-03-04 03:25:35,math,0.5
595,8,3,2020-03-04 03:42:15,biology,3.0
596,8,3,2020-03-04 03:58:55,math,0.7
597,5,30,2020-03-04 04:15:35,math,2.9
598,0,35,2020-03-04 04:32:15,math,0.5
599,8,3,2020-03-04 04:48:55,math,3.0
600,2,19,2020-03-04 05:05:35,math,1.5
601,8,3,2020-03-04 05:22:15,math,2.9
602,3,39,2020-03-04 05:38:55,math,2.9
603,6,14,2020-03-04 05:55:35,math,0.7
604,9,8,2020-03-04 06:12:15,math,0.7
605,9,8,2020-03-04 06:28:55,math,0.5
606,1,15,2020-03-04 06:45:35,math,3.0
607,4,2,2020-03-04 07:02:15,math,0.5
608,7,31,2020-03-04 07:18:55,math,2.9
609,7,31,2020-03-04 07:35:35,math,0.5
610,7,31,2020-03-04 07:52:15,math,1.5
611,6,14,2020-03-04 08:08:55,math,3.0
612,7,31,2020-03-04 08:25:35,math,1.5
613,8,3,2020-03-04 08:42:15,math,3.0
614,6,14,2020-03-04 08:58:55,math,2.9
615,4,2,2020-03-04 09:15:35,math,0.5
616,9,8,2020-03-04 09:32:15,biology,1.5
617,5,30,2020-03-04 09:48:55,math,0.7
618,7,31,2020-03-04 10:05:35,math,2.9
619,0,35,2020-03-04 10:22:15,math,2.9
620,0,35,2020-03-04 10:38:55,math,3.0
621,4,2,2020-03-04 10:55:35,math,0.5
622,4,2,2020-03-04 11:12:15,math,0.5
623,0,35,2020-03-04 11:28:55,math,1.5
624,9,8,2020-03-04 11:45:35,math,0.7
625,1,15,2020-03-04 12:02:15,math,0.5
626,1,15,2020-03-04 12:18:55,math,1.5
627,7,31,2020-03-04 12:35:35,math,1.5
628,5,30,2020-03-04 12:52:15,math,2.9
629,6,14,2020-03-04 13:08:55,math,1.5
630,6,14,2020-03-04 13:25:35,math,1.5
631,2,19,2020-03-04 13:42:15,math,3.0
632,9,8,2020-03-04 13:58:55,math,2.9
633,4,2,2020-03-04 14:15:35,math,1.5
634,7,31,2020-03-04 14:32:15,math,2.9
635,1,15,2020-03-04 14:48:55,math,3.0
636,4,2,2020-03-04 15:05:35,math,3.0
637,9,8,2020-03-04 15:22:15,math,0.5
638,8,3,2020-03-04 15:38:55,math,1.5
639,8,3,2020-03-04 15:55:35,biology,0.7
640,5,30,2020-03-04 16:12:15,math,2.9
641,9,8,2020-03-04 16:28:55,math,0.5
642,5,30,2020-03-04 16:45:35,math,0.5
643,7,31,2020-03-04 17:02:15,math,0.7
644,4,2,2020-03-04 17:18:55,math,0.5
645,1,15,2020-03-04 17:35:35,math,0.5
646,9,8,2020-03-04 17:52:15,math,1.5
647,6,14,2020-03-04 18:08:55,math,2.9
648,2,19,2020-03-04 18:25:35,biology,0.5
649,2,19,2020-03-04 18:42:15,math,3.0
650,4,2,2020-03-04 18:58:55,math,0.5
651,9,8,2020-03-04 19:15:35,math,0.5
652,0,35,2020-03-04 19:32:15,math,2.9
653,1,15,2020-03-04 19:48:55,math,2.9
654,1,15,2020-03-04 20:05:35,biology,1.5
655,2,19,2020-03-04 20:22:15,math,2.9
656,9,8,2020-03-04 20:38:55,math,1.5
657,7,31,2020-03-04 20:55:35,math,0.5
658,0,35,2020-03-04 21:12:15,math,0.5
659,0,35,2020-03-04 21:28:55,math,3.0
660,5,30,2020-03-04 21:45:35,math,0.5
661,0,35,2020-03-04 22:02:15,math,2.9
662,1,15,2020-03-04 22:18:55,math,1.5
663,0,35,2020-03-04 22:35:35,math,0.5
664,4,2,2020-03-04 22:52:15,math,0.7
665,7,31,2020-03-04 23:08:55,math,3.0
666,0,35,2020-03-04 23:25:35,biology,1.5
667,0,35,2020-03-04 23:42:15,math,3.0
668,0,35,2020-03-04 23:58:55,math,0.5
669,5,30,2020-03-05 00:15:35,math,0.5
670,4,2,2020-03-05 00:32:15,math,1.5
671,5,30,2020-03-05 00:48:55,math,3.0
672,2,19,2020-03-05 01:05:35,math,0.5
673,8,3,2020-03-05 01:22:15,math,3.0
674,0,35,2020-03-05 01:38:55,math,3.0
675,4,2,2020-03-05 01:55:35,math,0.7
676,6,14,2020-03-05 02:12:15,math,0.7
677,8,3,2020-03-05 02:28:55,biology,0.7
678,9,8,2020-03-05 02:45:35,math,3.0
679,1,15,2020-03-05 03:02:15,math,0.7
680,0,35,2020-03-05 03:18:55,math,1.5
681,8,3,2020-03-05 03:35:35,math,1.5
682,6,14,2020-03-05 03:52:15,math,3.0
683,3,39,2020-03-05 04:08:55,math,0.5
684,9,8,2020-03-05 04:25:35,math,0.7
685,0,35,2020-03-05 04:42:15,math,0.7
686,7,31,2020-03-05 04:58:55,math,2.9
687,8,3,2020-03-05 05:15:35,math,3.0
688,7,31,2020-03-05 05:32:15,math,3.0
689,7,31,2020-03-05 05:48:55,math,2.9
690,8,3,2020-03-05 06:05:35,math,0.7
691,6,14,2020-03-05 06:22:15,math,0.5
692,1,15,2020-03-05 06:38:55,math,0.7
693,6,14,2020-03-05 06:55:35,math,0.7
694,4,2,2020-03-05 07:12:15,biology,0.5
695,3,39,2020-03-05 07:28:55,biology,0.5
696,6,14,2020-03-05 07:45:35,math,0.7
697,1,15,2020-03-05 08:02:15,math,0.5
698,7,31,2020-03-05 08:18:55,math,2.9
699,1,15,2020-03-05 08:35:35,math,0.5
700,9,8,2020-03-05 08:52:15,biology,3.0
701,2,19,2020-03-05 09:08:55,math,0.5
702,5,30,2020-03-05 09:25:35,math,1.5
703,1,15,2020-03-05 09:42:15,math,0.5
704,2,19,2020-03-05 09:58:55,math,3.0
705,4,2,2020-03-05 10:15:35,math,0.5
706,9,8,2020-03-05 10:32:15,math,1.5
707,0,35,2020-03-05 10:48:55,math,2.9
708,0,35,2020-03-05 11:05:35,math,3.0
709,9,8,2020-03-05 11:22:15,math,0.5
710,1,15,2020-03-05 11:38:55,math,1.5
711,0,35,2020-03-05 11:55:35,math,2.9
712,5,30,2020-03-05 12:12:15,math,0.5
713,3,39,2020-03-05 12:28:55,math,1.5
714,5,30,2020-03-05 12:45:35,math,0.7
715,5,30,2020-03-05 13:02:15,biology,1.5
716,9,8,2020-03-05 13:18:55,math,0.5
717,8,3,2020-03-05 13:35:35,math,0.5
718,8,3,2020-03-05 13:52:15,math,0.7
719,9,8,2020-03-05 14:08:55,math,0.5
720,2,19,2020-03-05 14:25:35,math,2.9
721,5,30,2020-03-05 14:42:15,math,3.0
722,3,39,2020-03-05 14:58:55,math,1.5
723,9,8,2020-03-05 15:15:35,math,1.5
724,9,8,2020-03-05 15:32:15,math,3.0
725,6,14,2020-03-05 15:48:55,math,3.0
726,6,14,2020-03-05 16:05:35,math,0.7
727,6,14,2020-03-05 16:22:15,math,3.0
728,5,30,2020-03-05 16:38:55,math,3.0
729,3,39,2020-03-05 16:55:35,math,1.5
730,2,19,2020-03-05 17:12:15,math,1.5
731,7,31,2020-03-05 17:28:55,math,0.7
732,4,2,2020-03-05 17:45:35,math,2.9
733,4,2,2020-03-05 18:02:15,math,3.0
734,9,8,2020-03-05 18:18:55,math,2.9
735,5,30,2020-03-05 18:35:35,math,3.0
736,4,2,2020-03-05 18:52:15,math,2.9
737,5,30,2020-03-05 19:08:55,biology,2.9
738,0,35,2020-03-05 19:25:35,math,1.5
739,4,2,2020-03-05 19:42:15,biology,1.5
740,0,35,2020-03-05 19:58:55,math,2.9
741,2,19,2020-03-05 20:15:35,math,0.7
742,9,8,2020-03-05 20:32:15,math,0.7
743,4,2,2020-03-05 20:48:55,biology,0.5
744,7,31,2020-03-05 21:05:35,math,1.5
745,9,8,2020-03-05 21:22:15,math,0.5
746,9,8,2020-03-05 21:38:55,math,3.0
747,5,30,2020-03-05 21:55:35,math,0.5
748,0,35,2020-03-05 22:12:15,math,0.5
749,5,30,2020-03-05 22:28:55,math,0.7
750,4,2,2020-03-05 22:45:35,math,1.5
751,8,3,2020-03-05 23:02:15,math,3.0
752,2,19,2020-03-05 23:18:55,math,0.5
753,4,2,2020-03-05 23:35:35,math,1.5
754,0,35,2020-03-05 23:52:15,biology,2.9
755,5,30,2020-03-06 00:08:55,math,0.5
756,5,30,2020-03-06 00:25:35,math,3.0
757,0,35,2020-03-06 00:42:15,math,2.9
758,0,35,2020-03-06 00:58:55,math,3.0
759,5,30,2020-03-06 01:15:35,math,0.5
760,4,2,2020-03-06 01:32:15,math,0.7
761,5,30,2020-03-06 01:48:55,math,3.0
762,7,31,2020-03-06 02:05:35,math,1.5
763,3,39,2020-03-06 02:22:15,math,0.7
764,6,14,2020-03-06 02:38:55,math,2.9
765,4,2,2020-03-06 02:55:35,math,3.0
766,3,39,2020-03-06 03:12:15,math,0.7
767,5,30,2020-03-06 03:28:55,math,2.9
768,8,3,2020-03-06 03:45:35,math,1.5
769,7,31,2020-03-06 04:02:15,math,1.5
770,4,2,2020-03-06 04:18:55,math,3.0
771,9,8,2020-03-06 04:35:35,math,0.5
772,6,14,2020-03-06 04:52:15,math,1.5
773,8,3,2020-03-06 05:08:55,math,3.0
774,8,3,2020-03-06 05:25:35,math,1.5
775,0,35,2020-03-06 05:42:15,math,0.7
776,1,15,2020-03-06 05:58:55,math,0.7
777,4,2,2020-03-06 06:15:35,math,3.0
778,7,31,2020-03-06 06:32:15,math,0.5
779,3,39,2020-03-06 06:48:55,math,1.5
780,6,14,2020-03-06 07:05:35,math,0.5
781,9,8,2020-03-06 07:22:15,math,1.5
782,3,39,2020-03-06 07:38:55,math,0.5
783,7,31,2020-03-06 07:55:35,math,1.5
784,4,2,2020-03-06 08:12:15,math,1.5
785,4,2,2020-03-06 08:28:55,math,3.0
786,2,19,2020-03-06 08:45:35,math,0.7
787,3,39,2020-03-06 09:02:15,math,0.7
788,6,14,2020-03-06 09:18:55,biology,1.5
789,0,35,2020-03-06 09:35:35,math,2.9
790,1,15,2020-03-06 09:52:15,math,0.5
791,4,2,2020-03-06 10:08:55,math,0.7
792,4,2,2020-03-06 10:25:35,math,2.9
793,3,39,2020-03-06 10:42:15,math,3.0
794,4,2,2020-03-06 10:58:55,math,1.5
795,1,15,2020-03-06 11:15:35,math,2.9
796,0,35,2020-03-06 11:32:15,math,3.0
797,0,35,2020-03-06 11:48:55,math,0.7
798,6,14,2020-03-06 12:05:35,math,3.0
799,0,35,2020-03-06 12:22:15,math,2.9
800,7,31,2020-03-06 12:38:55,math,0.7
801,9,8,2020-03-06 12:55:35,math,1.5
802,3,39,2020-03-06 13:12:15,math,0.5
803,1,15,2020-03-06 13:28:55,math,0.7
804,3,39,2020-03-06 13:45:35,math,1.5
805,7,31,2020-03-06 14:02:15,math,0.7
806,8,3,2020-03-06 14:18:55,math,3.0
807,4,2,2020-03-06 14:35:35,math,0.7
808,6,14,2020-03-06 14:52:15,math,3.0
809,6,14,2020-03-06 15:08:55,math,1.5
810,7,31,2020-03-06 15:25:35,math,3.0
811,2,19,2020-03-06 15:42:15,math,3.0
812,5,30,2020-03-06 15:58:55,math,2.9
813,6,14,2020-03-06 16:15:35,math,3.0
814,6,14,2020-03-06 16:32:15,math,2.9
815,0,35,2020-03-06 16:48:55,math,2.9
816,8,3,2020-03-06 17:05:35,math,1.5
817,9,8,2020-03-06 17:22:15,math,0.7
818,6,14,2020-03-06 17:38:55,math,0.7
819,8,3,2020-03-06 17:55:35,math,3.0
820,0,35,2020-03-06 18:12:15,math,2.9
821,4,2,2020-03-06 18:28:55,math,1.5
822,7,31,2020-03-06 18:45:35,math,2.9
823,1,15,2020-03-06 19:02:15,math,1.5
824,0,35,2020-03-06 19:18:55,math,3.0
825,4,2,2020-03-06 19:35:35,math,2.9
826,2,19,2020-03-06 19:52:15,math,0.5
827,0,35,2020-03-06 20:08:55,biology,0.5
828,3,39,2020-03-06 20:25:35,math,0.5
829,0,35,2020-03-06 20:42:15,math,0.5
830,6,14,2020-03-06 20:58:55,math,2.9
831,0,35,2020-03-06 21:15:35,biology,0.5
832,3,39,2020-03-06 21:32:15,math,0.7
833,5,30,2020-03-06 21:48:55,math,1.5
834,3,39,2020-03-06 22:05:35,math,1.5
835,4,2,2020-03-06 22:22:15,math,0.5
836,7,31,2020-03-06 22:38:55,math,0.7
837,5,30,2020-03-06 22:55:35,math,3.0
838,3,39,2020-03-06 23:12:15,math,0.7
839,3,39,2020-03-06 23:28:55,math,3.0
840,9,8,2020-03-06 23:45:35,math,0.5
841,3,39,2020-03-07 00:02:15,math,3.0
842,5,30,2020-03-07 00:18:55,math,1.5
843,1,15,2020-03-07 00:35:35,math,1.5
844,4,2,2020-03-07 00:52:15,math,1.5
845,1,15,2020-03-07 01:08:55,math,0.7
846,4,2,2020-03-07 01:25:35,math,0.7
847,1,15,2020-03-07 01:42:15,math,1.5
848,5,30,2020-03-07 01:58:55,math,0.7
849,4,2,2020-03-07 02:15:35,math,2.9
850,2,19,2020-03-07 02:32:15,math,1.5
851,8,3,2020-03-07 02:48:55,math,1.5
852,7,31,2020-03-07 03:05:35,math,1.5
853,6,14,2020-03-07 03:22:15,math,1.5
854,9,8,2020-03-07 03:38:55,math,0.7
855,3,39,2020-03-07 03:55:35,math,3.0
856,3,39,2020-03-07 04:12:15,math,2.9
857,8,3,2020-03-07 04:28:55,math,0.7
858,4,2,2020-03-07 04:45:35,math,0.7
859,5,30,2020-03-07 05:02:15,math,1.5
860,0,35,2020-03-07 05:18:55,biology,0.7
861,7,31,2020-03-07 05:35:35,math,0.7
862,1,15,2020-03-07 05:52:15,math,0.5
863,3,39,2020-03-07 06:08:55,math,0.7
864,3,39,2020-03-07 06:25:35,math,1.5
865,9,8,2020-03-07 06:42:15,math,3.0
866,2,19,2020-03-07 06:58:55,biology,0.7
867,8,3,2020-03-07 07:15:35,math,1.5
868,9,8,2020-03-07 07:32:15,math,0.5
869,3,39,2020-03-07 07:48:55,math,3.0
870,0,35,2020-03-07 08:05:35,math,2.9
871,8,3,2020-03-07 08:22:15,math,2.9
872,8,3,2020-03-07 08:38:55,math,2.9
873,7,31,2020-03-07 08:55:35,math,1.5
874,7,31,2020-03-07 09:12:15,math,1.5
875,8,3,2020-03-07 09:28:55,math,0.7
876,8,3,2020-03-07 09:45:35,math,2.9
877,2,19,2020-03-07 10:02:15,math,0.5
878,5,30,2020-03-07 10:18:55,math,3.0
879,2,19,2020-03-07 10:35:35,math,1.5
880,2,19,2020-03-07 10:52:15,math,1.5
881,5,30,2020-03-07 11:08:55,biology,1.5
882,5,30,2020-03-07 11:25:35,math,0.5
883,4,2,2020-03-07 11:42:15,math,2.9
884,1,15,2020-03-07 11:58:55,math,0.5
885,3,39,2020-03-07 12:15:35,math,1.5
886,3,39,2020-03-07 12:32:15,math,0.5
887,2,19,2020-03-07 12:48:55,math,0.7
888,6,14,2020-03-07 13:05:35,math,1.5
889,7,31,2020-03-07 13:22:15,math,1.5
890,0,35,2020-03-07 13:38:55,math,0.7
891,2,19,2020-03-07 13:55:35,math,3.0
892,1,15,2020-03-07 14:12:15,math,0.7
893,3,39,2020-03-07 14:28:55,math,3.0
894,9,8,2020-03-07 14:45:35,math,0.5
895,9,8,2020-03-07 15:02:15,math,0.7
896,0,35,2020-03-07 15:18:55,biology,2.9
897,7,31,2020-03-07 15:35:35,math,3.0
898,5,30,2020-03-07 15:52:15,math,1.5
899,4,2,2020-03-07 16:08:55,math,0.7
900,6,14,2020-03-07 16:25:35,math,0.5
901,8,3,2020-03-07 16:42:15,math,2.9
902,3,39,2020-03-07 16:58:55,biology,1.5
903,0,35,2020-03-07 17:15:35,biology,0.7
904,4,2,2020-03-07 17:32:15,math,0.7
905,7,31,2020-03-07 17:48:55,math,2.9
906,9,8,2020-03-07 18:05:35,math,0.5
907,4,2,2020-03-07 18:22:15,math,3.0
908,8,3,2020-03-07 18:38:55,math,3.0
909,5,30,2020-03-07 18:55:35,math,3.0
910,7,31,2020-03-07 19:12:15,math,0.5
911,6,14,2020-03-07 19:28:55,math,0.5
912,8,3,2020-03-07 19:45:35,math,2.9
913,8,3,2020-03-07 20:02:15,math,0.7
914,7,31,2020-03-07 20:18:55,math,1.5
915,6,14,2020-03-07 20:35:35,math,2.9
916,2,19,2020-03-07 20:52:15,math,0.7
917,2,19,2020-03-07 21:08:55,math,0.7
918,5,30,2020-03-07 21:25:35,math,3.0
919,5,30,2020-03-07 21:42:15,math,1.5
920,3,39,2020-03-07 21:58:55,math,0.7
921,2,19,2020-03-07 22:15:35,math,2.9
922,4,2,2020-03-07 22:32:15,math,0.7
923,1,15,2020-03-07 22:48:55,math,2.9
924,0,35,2020-03-07 23:05:35,math,3.0
925,1,15,2020-03-07 23:22:15,math,2.9
926,8,3,2020-03-07 23:38:55,math,3.0
927,3,39,2020-03-07 23:55:35,math,1.5
928,4,2,2020-03-08 00:12:15,math,0.7
929,0,35,2020-03-08 00:28:55,math,0.7
930,1,15,2020-03-08 00:45:35,math,1.5
931,0,35,2020-03-08 01:02:15,math,0.5
932,1,15,2020-03-08 01:18:55,math,3.0
933,3,39,2020-03-08 01:35:35,math,3.0
934,7,31,2020-03-08 01:52:15,math,1.5
935,4,2,2020-03-08 02:08:55,math,3.0
936,5,30,2020-03-08 02:25:35,math,0.5
937,7,31,2020-03-08 02:42:15,math,1.5
938,2,19,2020-03-08 02:58:55,math,0.7
939,0,35,2020-03-08 03:15:35,math,0.7
940,5,30,2020-03-08 03:32:15,math,3.0
941,5,30,2020-03-08 03:48:55,math,0.5
942,5,30,2020-03-08 04:05:35,math,0.5
943,5,30,2020-03-08 04:22:15,math,1.5
944,5,30,2020-03-08 04:38:55,math,2.9
945,8,3,2020-03-08 04:55:35,math,0.5
946,2,19,2020-03-08 05:12:15,biology,3.0
947,3,39,2020-03-08 05:28:55,math,3.0
948,7,31,2020-03-08 05:45:35,math,1.5
949,6,14,2020-03-08 06:02:15,math,2.9
950,4,2,2020-03-08 06:18:55,math,0.5
951,7,31,2020-03-08 06:35:35,math,1.5
952,7,31,2020-03-08 06:52:15,math,0.7
953,7,31,2020-03-08 07:08:55,math,2.9
954,6,14,2020-03-08 07:25:35,math,3.0
955,2,19,2020-03-08 07:42:15,math,0.7
956,0,35,2020-03-08 07:58:55,math,0.5
957,8,3,2020-03-08 08:15:35,math,3.0
958,0,35,2020-03-08 08:32:15,biology,1.5
959,9,8,2020-03-08 08:48:55,math,0.7
960,8,3,2020-03-08 09:05:35,math,2.9
961,8,3,2020-03-08 09:22:15,math,2.9
962,7,31,2020-03-08 09:38:55,math,1.5
963,5,30,2020-03-08 09:55:35,math,3.0
964,8,3,2020-03-08 10:12:15,math,2.9
965,6,14,2020-03-08 10:28:55,math,0.5
966,6,14,2020-03-08 10:45:35,math,0.5
967,9,8,2020-03-08 11:02:15,math,2.9
968,2,19,2020-03-08 11:18:55,math,0.5
969,2,19,2020-03-08 11:35:35,math,0.5
970,1,15,2020-03-08 11:52:15,math,3.0
971,5,30,2020-03-08 12:08:55,math,2.9
972,7,31,2020-03-08 12:25:35,math,0.7
973,3,39,2020-03-08 12:42:15,math,1.5
974,5,30,2020-03-08 12:58:55,math,0.5
975,1,15,2020-03-08 13:15:35,math,0.7
976,5,30,2020-03-08 13:32:15,math,0.7
977,4,2,2020-03-08 13:48:55,biology,1.5
978,4,2,2020-03-08 14:05:35,math,2.9
979,0,35,2020-03-08 14:22:15,math,0.7
980,2,19,2020-03-08 14:38:55,math,1.5
981,6,14,2020-03-08 14:55:35,math,2.9
982,0,35,2020-03-08 15:12:15,math,3.0
983,0,35,2020-03-08 15:28:55,math,0.7
984,5,30,2020-03-08 15:45:35,math,2.9
985,8,3,2020-03-08 16:02:15,biology,1.5
986,2,19,2020-03-08 16:18:55,math,1.5
987,8,3,2020-03-08 16:35:35,math,0.5
988,0,35,2020-03-08 16:52:15,math,1.5
989,0,35,2020-03-08 17:08:55,math,1.5
990,1,15,2020-03-08 17:25:35,math,3.0
991,4,2,2020-03-08 17:42:15,biology,0.5
992,4,2,2020-03-08 17:58:55,math,0.7
993,5,30,2020-03-08 18:15:35,math,0.5
994,6,14,2020-03-08 18:32:15,math,0.7
995,3,39,2020-03-08 18:48:55,math,0.5
996,6,14,2020-03-08 19:05:35,math,1.5
997,4,2,2020-03-08 19:22:15,math,1.5
998,1,15,2020-03-08 19:38:55,math,3.0
999,7,31,2020-03-08 19:55:35,math,0.5
1000,3,39,2020-03-08 20:12:15,math,1.5
1001,6,14,2020-03-08 20:28:55,math,0.7
1002,5,30,2020-03-08 20:45:35,math,0.7
1003,6,14,2020-03-08 21:02:15,math,2.9
1004,3,39,2020-03-08 21:18:55,math,1.5
1005,5,30,2020-03-08 21:35:35,biology,2.9
1006,0,35,2020-03-08 21:52:15,math,2.9
1007,7,31,2020-03-08 22:08:55,math,1.5
1008,4,2,2020-03-08 22:25:35,math,1.5
1009,0,35,2020-03-08 22:42:15,biology,2.9
1010,5,30,2020-03-08 22:58:55,math,0.7
1011,8,3,2020-03-08 23:15:35,math,0.5
1012,2,19,2020-03-08 23:32:15,math,1.5
1013,8,3,2020-03-08 23:48:55,math,0.7
1014,3,39,2020-03-09 00:05:35,math,0.5
1015,0,35,2020-03-09 00:22:15,math,1.5
1016,4,2,2020-03-09 00:38:55,math,0.7
1017,9,8,2020-03-09 00:55:35,math,0.7
1018,8,3,2020-03-09 01:12:15,math,2.9
1019,5,30,2020-03-09 01:28:55,math,3.0
1020,5,30,2020-03-09 01:45:35,math,0.5
1021,5,30,2020-03-09 02:02:15,math,1.5
1022,3,39,2020-03-09 02:18:55,math,3.0
1023,6,14,2020-03-09 02:35:35,math,1.5
1024,3,39,2020-03-09 02:52:15,math,3.0
1025,6,14,2020-03-09 03:08:55,math,3.0
1026,4,2,2020-03-09 03:25:35,math,0.7
1027,1,15,2020-03-09 03:42:15,math,2.9
1028,6,14,2020-03-09 03:58:55,math,0.5
1029,5,30,2020-03-09 04:15:35,biology,0.5
1030,2,19,2020-03-09 04:32:15,math,1.5
1031,6,14,2020-03-09 04:48:55,math,2.9
1032,1,15,2020-03-09 05:05:35,math,2.9
1033,5,30,2020-03-09 05:22:15,biology,1.5
1034,1,15,2020-03-09 05:38:55,math,1.5
1035,4,2,2020-03-09 05:55:35,math,0.5
1036,3,39,2020-03-09 06:12:15,math,1.5
1037,1,15,2020-03-09 06:28:55,math,1.5
1038,3,39,2020-03-09 06:45:35,math,3.0
1039,3,39,2020-03-09 07:02:15,math,2.9
1040,9,8,2020-03-09 07:18:55,biology,2.9
1041,2,19,2020-03-09 07:35:35,math,0.5
1042,0,35,2020-03-09 07:52:15,math,1.5
1043,4,2,2020-03-09 08:08:55,math,0.5
1044,1,15,2020-03-09 08:25:35,math,1.5
1045,0,35,2020-03-09 08:42:15,biology,3.0
1046,7,31,2020-03-09 08:58:55,math,2.9
1047,5,30,2020-03-09 09:15:35,biology,0.7
1048,6,14,2020-03-09 09:32:15,math,0.7
1049,0,35,2020-03-09 09:48:55,math,0.5
1050,8,3,2020-03-09 10:05:35,math,0.5
1051,1,15,2020-03-09 10:22:15,math,2.9
1052,3,39,2020-03-09 10:38:55,math,1.5
1053,2,19,2020-03-09 10:55:35,math,0.5
1054,4,2,2020-03-09 11:12:15,math,1.5
1055,0,35,2020-03-09 11:28:55,math,1.5
1056,5,30,2020-03-09 11:45:35,math,0.7
1057,7,31,2020-03-09 12:02:15,math,3.0
1058,4,2,2020-03-09 12:18:55,math,1.5
1059,7,31,2020-03-09 12:35:35,math,0.5
1060,8,3,2020-03-09 12:52:15,math,2.9
1061,8,3,2020-03-09 13:08:55,math,1.5
1062,0,35,2020-03-09 13:25:35,math,0.7
1063,2,19,2020-03-09 13:42:15,biology,2.9
1064,5,30,2020-03-09 13:58:55,math,0.7
1065,3,39,2020-03-09 14:15:35,math,0.5
1066,7,31,2020-03-09 14:32:15,math,0.7
1067,2,19,2020-03-09 14:48:55,math,0.5
1068,5,30,2020-03-09 15:05:35,math,1.5
1069,0,35,2020-03-09 15:22:15,math,1.5
1070,0,35,2020-03-09 15:38:55,math,1.5
1071,1,15,2020-03-09 15:55:35,biology,1.5
1072,4,2,2020-03-09 16:12:15,math,0.5
1073,7,31,2020-03-09 16:28:55,math,0.5
1074,7,31,2020-03-09 16:45:35,math,0.7
1075,4,2,2020-03-09 17:02:15,math,1.5
1076,1,15,2020-03-09 17:18:55,math,2.9
1077,4,2,2020-03-09 17:35:35,math,1.5
1078,9,8,2020-03-09 17:52:15,biology,3.0
1079,2,19,2020-03-09 18:08:55,math,2.9
1080,4,2,2020-03-09 18:25:35,math,2.9
1081,8,3,2020-03-09 18:42:15,math,1.5
1082,0,35,2020-03-09 18:58:55,biology,0.5
1083,5,30,2020-03-09 19:15:35,math,0.7
1084,8,3,2020-03-09 19:32:15,math,2.9
1085,1,15,2020-03-09 19:48:55,biology,1.5
1086,5,30,2020-03-09 20:05:35,math,3.0
1087,6,14,2020-03-09 20:22:15,math,0.5
1088,6,14,2020-03-09 20:38:55,math,3.0
1089,2,19,2020-03-09 20:55:35,math,0.7
1090,5,30,2020-03-09 21:12:15,math,1.5
1091,0,35,2020-03-09 21:28:55,math,1.5
1092,2,19,2020-03-09 21:45:35,math,2.9
1093,6,14,2020-03-09 22:02:15,math,3.0
1094,8,3,2020-03-09 22:18:55,math,1.5
1095,9,8,2020-03-09 22:35:35,math,0.7
1096,8,3,2020-03-09 22:52:15,math,0.5
1097,9,8,2020-03-09 23:08:55,math,0.7
1098,5,30,2020-03-09 23:25:35,math,0.7
1099,7,31,2020-03-09 23:42:15,biology,0.7
1100,1,15,2020-03-09 23:58:55,math,0.5
1101,0,35,2020-03-10 00:15:35,math,2.9
1102,2,19,2020-03-10 00:32:15,math,0.5
1103,7,31,2020-03-10 00:48:55,math,3.0
1104,5,30,2020-03-10 01:05:35,math,0.5
1105,9,8,2020-03-10 01:22:15,math,0.7
1106,1,15,2020-03-10 01:38:55,math,0.5
1107,4,2,2020-03-10 01:55:35,math,0.7
1108,1,15,2020-03-10 02:12:15,math,0.5
